ds,yhat,yhat_lower,yhat_upper
2025-08-28,104782.81075210038,96848.52246575156,112683.44431418576
2025-08-29,104506.55475216279,96547.26935106162,113221.9389721484
2025-08-30,104297.52649629385,96157.35357518277,112531.28673074738
2025-08-31,104196.36919932501,96019.82721754175,112405.8702956465
2025-09-01,104189.02832013406,95992.35015115641,111946.52312332878
2025-09-02,103980.9987049653,95700.68806121235,112526.48622602888
2025-09-03,104086.01736560692,95906.40126637914,111579.62442059496
2025-09-04,103783.35539884985,94954.18485097906,112535.55551159357
2025-09-05,103633.78079116573,95570.74399602627,112265.91988109481
2025-09-06,103565.34519845946,95416.29706661984,112202.56652025694
2025-09-07,103615.90826961031,95276.2723842914,111334.40070976599
2025-09-08,103768.23196148491,95767.33300243056,111655.70261438334
2025-09-09,103724.31132674184,95878.93376363465,111931.02316543375
2025-09-10,103994.16176327689,96276.42622645517,112254.35055121589
2025-09-11,103853.21348510339,95588.71715018275,111773.27379097081
2025-09-12,103858.38195195596,95735.4237960694,112082.37286885451
2025-09-13,103933.96416998292,95484.34434562846,111839.05672089221
2025-09-14,104114.27117841078,96239.79718972785,112012.94966047286
2025-09-15,104378.82593675664,96404.14603923455,112811.05278308051
2025-09-16,104426.78997811122,96284.79255813161,113001.23453116743
2025-09-17,104765.8359124398,96274.45961501617,113153.0998390285
2025-09-18,104669.61393296764,97104.38199296386,112793.9360878239
2025-09-19,104693.87883330135,96246.11961734846,112689.93675792708
2025-09-20,104762.42566286513,96392.28437555746,112435.78784855708
2025-09-21,104909.74305041425,96383.1783227401,112782.63308924006
2025-09-22,105116.21266485167,96706.14327286814,113709.63098083234
2025-09-23,105082.51799755766,97513.61681133622,113024.33407434965
2025-09-24,105318.47994041826,97695.28210979457,113597.92622874699
2025-09-25,105100.46826515904,96741.53352569327,112498.91388447139
2025-09-26,104987.45700040083,96125.75883934562,112895.5679242594
2025-09-27,104906.87381714061,96905.87133470773,113061.8937202389
2025-09-28,104897.15487320813,96935.06409784661,113438.57023150922
2025-09-29,104942.83637463405,96870.6825609468,112905.11585063787
2025-09-30,104748.84911398967,96525.86783741903,112618.20781135866
2025-10-01,104829.23673336627,96316.28632902447,113469.05476876411
2025-10-02,104464.45019318104,96261.41038371861,112379.20539217914
2025-10-03,104217.28982208547,95702.65216823213,112840.14724227523
2025-10-04,104018.64834165163,96080.86448901109,112467.1940249692
2025-10-05,103909.96940690027,95753.68283597719,112159.25254391294
2025-10-06,103878.25572746237,95817.5220517033,112652.02509023776
2025-10-07,103630.2954696401,95613.77310993291,111741.75495048474
2025-10-08,103681.32968809552,95380.73151638747,112511.50289573045
2025-10-09,103312.31477055133,94956.1626570135,111240.98877751062
2025-10-10,103085.85222892516,95034.14097771473,111467.24668166983
2025-10-11,102931.93961537597,95474.18700635522,111426.73647298857
2025-10-12,102890.45690312883,94501.98787802308,110871.1015998342
2025-10-13,102946.22161444208,95301.3718113809,110944.72980215738
2025-10-14,102803.28005388504,94450.55863955923,111148.27992817138
2025-10-15,102973.65553207412,94795.80946273303,110345.15225557225
2025-10-16,102734.70523171268,94460.63166123592,111261.64035072217
2025-10-17,102645.15531716976,94828.46996646952,110761.24531301692
2025-10-18,102630.96501242535,94407.35014219949,110391.26333840901
2025-10-19,102727.93070093646,94588.9583499315,111239.10531288113
2025-10-20,102916.8599065024,94954.8695992674,110627.38344221759
2025-10-21,102897.97905294748,94777.98958287861,111634.54967026308
2025-10-22,103179.79249154567,95511.92248439383,111765.81588734617
2025-10-23,103036.54121532764,94463.52128735562,111042.91378689163
2025-10-24,103024.32788713502,94479.77913606689,111536.3311710896
2025-10-25,103067.05627758788,95200.95530654804,111565.6198188484
2025-10-26,103199.09396097487,94882.06201818884,111582.49339056677
2025-10-27,103400.48641077166,95688.44611286928,111354.36755915808
2025-10-28,103371.38521435174,95940.42700372814,111428.70301553777
2025-10-29,103620.90729184695,95639.71750238127,112050.03083416047
2025-10-30,103424.57352703117,95264.49575263551,110659.05139154421
2025-10-31,103340.39401965383,95262.02318404644,110976.88877917756
2025-11-01,103294.7492154511,95140.29772107558,111997.19007856707
2025-11-02,103324.97746621864,95092.90367058007,111529.66787213107
2025-11-03,103414.4993611423,95579.4717049843,111665.59678566214
2025-11-04,103267.14417982449,94792.23271638474,111446.05843899392
2025-11-05,103395.89833775327,94988.56988887867,111479.74411650373
2025-11-06,103080.22748587462,94476.91789592727,110507.19446641198
2025-11-07,102882.04290060197,95151.48665331754,110754.56394922466
2025-11-08,102731.46492043068,94419.64599710946,110498.77749964749
2025-11-09,102669.29745221554,94291.75655134258,110428.24058943504
2025-11-10,102682.04722808224,94787.88102821831,110475.40574791504
2025-11-11,102476.1562744323,93487.59491536667,111053.31590176001
2025-11-12,102566.67025465779,94475.32685650601,110544.6633140768
2025-11-13,102234.49673593538,94494.04117665786,110622.98558074061
2025-11-14,102042.32593247382,94333.90551806166,110462.85279703747
2025-11-15,101920.36806810612,93642.08043269052,110727.37492726117
2025-11-16,101908.82219729846,93770.5327810409,110134.3698262265
2025-11-17,101992.91038623247,92891.33590611082,109602.31776047254
2025-11-18,101877.14533331984,93453.12192446545,109147.25396458534
2025-11-19,102074.05311622523,94246.58462213472,109868.82036565004
2025-11-20,101861.50357619817,93528.59591756943,109692.20237219498
2025-11-21,101798.71883159204,93882.14205812135,109781.52161489186
2025-11-22,101812.1115413052,93517.65761740976,109761.28537554169
2025-11-23,101937.86484616328,93661.20718499487,109667.86302662932
2025-11-24,102157.08467420362,94293.19810643641,110546.80498804424
2025-11-25,102170.18906197252,94179.45581999609,111009.4891155659
2025-11-26,102485.75263960904,94804.72881524646,111207.62007426715
2025-11-27,102377.95524187582,94452.5402999265,111083.24586677732
2025-11-28,102402.70168220828,94543.56960082757,110387.08982999402
2025-11-29,102483.56105004386,94564.66742505872,110238.88175406618
2025-11-30,102654.43448824665,94791.23384377682,110862.80222472794
2025-12-01,102894.77954126585,94621.5276071186,111094.91026525603
2025-12-02,102904.05358248862,95800.20448902294,111084.66525289329
2025-12-03,103190.59283919843,95512.80165147207,111589.01804516402
2025-12-04,103029.07491012434,95282.80870524215,111712.8518558602
2025-12-05,102976.63133911586,94557.45603079049,111559.14297944878
2025-12-06,102958.75873964198,95230.30958780486,111213.84619434534
2025-12-07,103011.93816607764,94575.39092969018,111393.75205496959
2025-12-08,103118.79214535293,95163.80844948941,111437.03588829773
2025-12-09,102982.44374652253,94840.48590776011,110446.10821769017
2025-12-10,103115.29656823917,95393.68087635702,111232.44004536733
2025-12-11,102796.38632540405,94918.92293528983,110894.1413904923
2025-12-12,102587.3737293698,94553.63558892504,109983.48726279067
2025-12-13,102418.33054170106,94257.56850454572,110868.74270822453
2025-12-14,102330.23203981805,93502.17785770014,110924.9618309607
2025-12-15,102309.98890556378,94349.02787658606,110010.05372652588
2025-12-16,102064.68646328252,93426.2414354463,110305.51325649043
2025-12-17,102110.25354605285,94238.22312116907,109736.38591365107
2025-12-18,101728.71482189989,93878.83284439822,109755.65740115468
2025-12-19,101484.09908647368,93544.82526298336,109698.43138037116
2025-12-20,101308.1577953257,93960.558092395,108860.04586843697
2025-12-21,101242.80897989616,92814.31796897728,109469.89775598295
2025-12-22,101275.14092248863,93267.18860103008,108992.24595806564
2025-12-23,101111.64430102188,92898.02784478688,108799.97990116644
2025-12-24,101266.89526463569,92757.90410711904,109118.21153239335
2025-12-25,101020.84284839693,92929.56889021382,109466.36095241994
2025-12-26,100934.77221715995,92553.30956469537,108837.21113241106
2025-12-27,100937.09643276643,92763.54806869409,109545.450194799
2025-12-28,101065.88979371462,93424.26122525737,108481.85249301775
2025-12-29,101303.99457283055,93996.83481015501,108816.59152675432
2025-12-30,101353.36693357432,92550.75851576039,109720.91842695152
2025-12-31,101723.88126053964,93750.72175224505,109673.7751497713
2026-01-01,101690.742884999,93559.6298995756,109214.33281906093
2026-01-02,101810.57716529275,93664.60242656762,109574.43109749965
2026-01-03,102007.34408488717,94117.19487453772,109754.37873646601
2026-01-04,102314.98798618329,93696.77066525782,110535.60063904685
2026-01-05,102712.65103326413,94544.31911279625,111064.3794602272
2026-01-06,102899.11324265448,95070.00747343534,111026.42562002757
2026-01-07,103381.67575050288,95223.4694772646,111745.80991925337
2026-01-08,103433.63517654847,95162.82500073632,111543.93415523042
2026-01-09,103610.415430161,95663.91546227207,111995.31872977046
2026-01-10,103835.50505686771,96054.27797574509,111801.24514069577
2026-01-11,104143.10925745885,96119.95931918555,112604.92871832465
2026-01-12,104513.34527640395,96832.64687993223,113266.44073775
2026-01-13,104646.6446859221,96272.7839232116,113145.68228612344
2026-01-14,105052.58048214974,96998.64372330125,113755.88871350948
2026-01-15,105007.26862355073,96429.58643130028,113398.51658821803
2026-01-16,105069.4125941801,96702.33829235955,112951.68762943163
2026-01-17,105166.14172762184,96445.65277301383,113592.83859880416
2026-01-18,105335.55538222333,97451.27236375424,113832.96712512158
2026-01-19,105561.8048561512,98105.74697571465,113959.65009015537
2026-01-20,105549.37989921814,97249.8434617228,113005.90868629591
2026-01-21,105811.82110944767,98047.26241649444,113491.24009148496
2026-01-22,105629.01115816328,97555.22625939538,114069.5417807186
2026-01-23,105563.11658540524,98081.22583668359,114148.4050373281
2026-01-24,105544.33381462871,97478.94796693895,114231.31836289394
2026-01-25,105613.35406039347,97598.36256372594,113525.5692460309
2026-01-26,105756.38119676324,97722.95652170181,114244.28424621205
2026-01-27,105679.37115701794,97101.28578601127,114353.385621346
2026-01-28,105896.71535305644,98296.15806587004,114296.16585838792
2026-01-29,105688.52171320985,97545.95824013345,114023.82168562245
2026-01-30,105616.56517358092,97570.74762139015,113253.51579138092
2026-01-31,105610.06080421698,97675.88245545902,114240.87013536815
2026-02-01,105708.17323231942,97274.40845594936,114118.42092147675
2026-02-02,105895.09490805221,97854.95231057932,114826.3735665198
2026-02-03,105874.35979891078,97585.80949586272,113978.29265088601
